73 	2.2539120E+00	4.2886111E-04	2.8888302E-06	-8.2481593E-03	1.2115465E-07	3.6387353E-14	6.1245047E-01	5.5524566E-01	3.8825572E-01	3.2132272E-01	2.2225054E-01	1.6451723E-01	1.0826697E-01	6.9405707E-02	1.2480628E+00	1.2480628E+00	1.2618522E+00
74 	2.2221404E+00	4.3304244E-04	2.8699246E-06	-8.5743380E-03	1.2048401E-07	3.4914137E-14	5.9196881E-01	5.3303852E-01	3.7527161E-01	3.0847136E-01	2.1481800E-01	1.5793734E-01	1.0464629E-01	6.6629815E-02	1.2076387E+00	1.2076387E+00	1.2189896E+00
75 	2.1914996E+00	4.3706718E-04	2.8511725E-06	-8.8928291E-03	1.1980987E-07	3.3517252E-14	5.7243340E-01	5.1200000E-01	3.6288737E-01	2.9629630E-01	2.0772885E-01	1.5170370E-01	1.0119289E-01	6.4000000E-02	1.1690404E+00	1.1690404E+00	1.1781293E+00
76 	2.1619224E+00	4.4093503E-04	2.8325817E-06	-9.2036534E-03	1.1912046E-07	3.2189409E-14	5.5378877E-01	4.9205424E-01	3.5106783E-01	2.8475361E-01	2.0096295E-01	1.4579385E-01	9.7896949E-02	6.1506779E-02	1.1321628E+00	1.1321628E+00	1.1391530E+00
77 	2.1333631E+00	4.4464386E-04	2.8141577E-06	-9.5068060E-03	1.1842036E-07	3.0927420E-14	5.3598337E-01	4.7313119E-01	3.3978030E-01	2.7380277E-01	1.9450159E-01	1.4018702E-01	9.4749368E-02	5.9141398E-02	1.0969080E+00	1.0969080E+00	1.1019506E+00
78 	2.1057815E+00	4.4819105E-04	2.7959054E-06	-9.8022759E-03	1.1771747E-07	2.9728892E-14	5.1896924E-01	4.5516614E-01	3.2899440E-01	2.6340633E-01	1.8832738E-01	1.3486404E-01	9.1741668E-02	5.6895767E-02	1.0631850E+00	1.0631850E+00	1.0664200E+00
79 	2.0791374E+00	4.5157400E-04	2.7778298E-06	-1.0090052E-02	1.1701769E-07	2.8591090E-14	5.0270175E-01	4.3809922E-01	3.1868182E-01	2.5352964E-01	1.8242412E-01	1.2980718E-01	8.8865954E-02	5.4762402E-02	1.0309087E+00	1.0309087E+00	1.0324660E+00
80 	2.0533903E+00	4.5479010E-04	2.7599359E-06	-1.0370123E-02	1.1632453E-07	2.7510936E-14	4.8713929E-01	4.2187500E-01	3.0881618E-01	2.4414063E-01	1.7677670E-01	1.2500000E-01	8.6114874E-02	5.2734375E-02	1.0000000E+00	1.0000000E+00	1.0000000E+00
81 	2.0285002E+00	4.5783674E-04	2.7422285E-06	-1.0642477E-02	1.1563868E-07	2.6485010E-14	4.7224305E-01	4.0644211E-01	2.9937289E-01	2.3520955E-01	1.7137104E-01	1.2042729E-01	8.3481566E-02	5.0805263E-02	9.7038488E-01	9.7038488E-01	9.6893941E-01
82 	2.0044266E+00	4.6071132E-04	2.7247128E-06	-1.0907104E-02	1.1495757E-07	2.5509546E-14	4.5797682E-01	3.9175288E-01	2.9032897E-01	2.2670884E-01	1.6619400E-01	1.1607493E-01	8.0959628E-02	4.8969110E-02	9.4199424E-01	9.4199424E-01	9.3920713E-01
83 	1.9811293E+00	4.6341122E-04	2.7073936E-06	-1.1163993E-02	1.1427488E-07	2.4580438E-14	4.4430673E-01	3.7776305E-01	2.8166299E-01	2.1861288E-01	1.6123330E-01	1.1192979E-01	7.8543076E-02	4.7220381E-02	9.1476341E-01	9.1476341E-01	9.1073119E-01
84 	1.9585703E+00	4.6593429E-04	2.6902756E-06	-1.1413137E-02	1.1358356E-07	2.3693821E-14	4.3120115E-01	3.6443149E-01	2.7335486E-01	2.1089785E-01	1.5647745E-01	1.0797970E-01	7.6226314E-02	4.5553936E-02	8.8863189E-01	8.8863189E-01	8.8344431E-01
85 	1.9367199E+00	4.6828016E-04	2.6733626E-06	-1.1654549E-02	1.1288735E-07	2.2847891E-14	4.1863045E-01	3.5171993E-01	2.6538581E-01	2.0354162E-01	1.5191570E-01	1.0421331E-01	7.4004107E-02	4.3964991E-02	8.6354300E-01	8.6354300E-01	8.5728356E-01
